NAME	GS_SIZE	ES	NES	NOM_pval	FDR_qval	FWER_pval	RANK_AT_MAX	LEADING_EDGE
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	202	-0.379304088890437	-1.79814861992783	1.83477149558077e-06	2.4332988960809e-05	2.4332988960809e-05	NA	VTI1A,MAN2A2,VPS54,COG7,RAB3GAP1,TMF1,GOLGA4,RINT1,RAB3GAP2,GOLIM4,MAN2A1,VAMP4,CYTH2,DCTN6,TRIP11,NSF,TGOLN2,GCC2,CYTH4,GOLGA5,VPS45,ARCN1,NAA38,RAB18,DCTN4,COG6,SNAP29,BICD2,KLC1,USP6NL,DYNC1H1,DYNC1I2,RGP1,VPS52,NBAS,RAB41,KIF5B,PLA2G4A,IGF2R,ARL1,TMED10,GOLGA1,COG3,RAB6A,PAFAH1B2,SEC22B,KIF16B,COPA,COPZ2,COG2,CAPZA1,STX18,KIF13B,COPB1,NAPB,CUX1,CYTH1,DYNC1LI2,ARFGAP3,RIC1,PAFAH1B1,STX6,NAA35,MAN1A2,ALPP,KDELR1,RAB9A,ARFGAP1,TMED7,NAA30,STX10,SCOC,RAB9B,CAPZA2,ARF3,ACTR10,MAN1A1,KIFAP3,COPG1,M6PR,PLA2G6,DYNLL2,KIF2A,COPB2,GALNT1,VAMP3,KLC3,DYNC1LI1,TMED2,GBF1,COPZ1,YKT6
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	21	-0.584280765148329	-1.79961876482269	0.00479625232477264	0.0190920605906536	0.0190920605906536	NA	MARCHF6,EDEM3,SEL1L,EDEM1,RNF139,AMFR,MAN1B1,UBC,DERL2,UBB,OS9,SYVN1
REACTOME_TBC_RABGAPS	43	-0.49844006445104	-1.79974698072857	0.000969455358808703	0.00495983528139583	0.00495983528139583	NA	SYTL1,RABEP1,RABGEF1,RAB5B,RAB11A,RABGAP1,RAB5A,RAB8B,RAB7A,RAB6A,TBC1D25,TBC1D10A,TBC1D2,RAB8A,RAB5C,TBC1D17,TBC1D13,GABARAPL2,GGA3,GGA2,TSC2,MAP1LC3B,RAB11B,RAB4A
REACTOME_RHOBTB2_GTPASE_CYCLE	23	-0.57106265637051	-1.80439041982333	0.00666803359443497	0.0248867046174813	0.0248867046174813	NA	TMOD3,PHIP,TXNL1,RHOBTB2,SRRM1,HSP90AA1,STK38,CUL3,RBMX,DDX39B,HSP90AB1,CCT6A,TWF1,ACTN1,ACTG1,HNRNPC,CDC37,TRA2B
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	28	-0.546319095555227	-1.8120219477373	0.00256165510911034	0.0114353623498194	0.0114353623498194	NA	NOTCH1,TBL1XR1,NCOR1,HDAC8,TBL1X,MAML2,HDAC6,HDAC2,CREBBP,SNW1,NOTCH2,KAT2B,RBPJ
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	91	-0.435571614388557	-1.81646954935518	0.000146593231997746	0.00102942917369763	0.00102942917369763	NA	OPA1,MRPS10,TFAM,OMA1,MRPL32,ALAS1,SUCLG2,ME2,HTRA2,GLUD1,SLC25A6,STARD7,HSPA9,CS,IDH3A,ATP5PF,ACAD8,NADK2,MICU2,UQCRC2,CLPX,PCCB,AFG3L2,FECH,PRKACA,IARS2,NDUFS1,ATP5F1C,PDK1,HSD17B10,YME1L1,DLD,HSPD1,LONP1,IDH2,DBT,FH,PRELID1,MDH2,PDHA1,NDUFS3,TIMM17A,NDUFV3,ATP5PD,ACAT1,SMDT1,SPG7,ATP5F1A,CLPP,BDH1,SHMT2,ATP5MG,SLC25A5,ACO2,ECH1,ALDH1B1,TIMM10,PMPCA,ACADSB,PDHB,COX4I1,CHCHD2
REACTOME_PROTEASOME_ASSEMBLY	52	-0.489216876154204	-1.81656871588866	0.000461357792404273	0.00262589476843432	0.00262589476843432	NA	PSMC6,PSME3,PSMB2,PSMC2,PSMF1,PSMD10,PSMB7,PSMD12,PSMD14,PSMD11,PSMA1,ADRM1,PSMC4,PSMD7,PSMD5,PSMD2,PSMD1,PSME1,PSMD8,PSMA2,PSMC5,PSMG1,PSMG2,PSMD3,PSMD4,PSMA5,PSME4,PSMC1,PSMD6,PSMB9,PSMD13
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	82	-0.444662953957601	-1.82431219468784	6.66040488240018e-05	0.000525902489558303	0.000525902489558303	NA	NUP188,RANBP2,ST13,NUP155,BAG5,BAG3,NUP98,NUP133,POM121,BAG4,HSPA1B,NUP153,MAPK1,NUP214,ATR,NUP54,HSPA1A,NUP205,HSPA4,HSPH1,HSPA13,TPR,SEH1L,POM121C,HSPA9,GSK3B,HSPA8,DNAJB6,MRPL18,DNAJC2,DNAJB1,NUP160,NUP42,MAPKAPK2,HSF1,UBB,NDC1,DNAJC7
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	93	-0.436214379544384	-1.82540994153666	4.31420371449131e-05	0.000366037408322679	0.000366037408322679	NA	DCSTAMP,SSR1,EIF2S3,DCP2,SHC1,CREBRF,CREB3L2,MBTPS1,TSPYL2,PARN,DNAJC3,SEC31A,TPP1,EDEM1,KHSRP,DDX11,TLN1,WIPI1,CEBPG,EIF2S2,EXOSC9,HERPUD1,SRPRB,ATF4,NFYC,NFYA,ARFGAP1,EXOSC3,EXOSC1,ADD1,HDGF,DDIT3,ZBTB17,SYVN1,EXOSC2,HSP90B1,GOSR2,CREB3,EIF2S1,HSPA5,CXXC1,ATP6V0D1,SRPRA,CALR,CEBPB,CREB3L4,XBP1,DNAJB9,EIF2AK3,GSK3A,SERP1,EXOSC8,YIF1A,EXOSC7,EXOSC4,HYOU1,MYDGF
REACTOME_INSULIN_PROCESSING	25	-0.563941760303678	-1.82662552973644	0.00378480202331413	0.0156419559954561	0.0156419559954561	NA	MYO5A,EXOC8,EXOC7,VAMP2,EXOC2,EXOC1,EXOC4,EXOC6,CPE,KIF5B,EXOC5
REACTOME_RAC1_GTPASE_CYCLE	184	-0.390781531008131	-1.82801512166931	1.23503667266198e-06	1.75735426547528e-05	1.75735426547528e-05	NA	ARAP2,CDC42EP1,ARHGEF6,NCF1,IQGAP2,FAM13B,LBR,SOS1,SPATA13,NOXA1,DOCK7,TAOK3,DOCK5,PKN2,VRK2,ERBIN,SNAP23,WASL,DOCK1,LEMD3,TIAM1,DOCK10,ARHGAP15,GIT2,SH3BP1,CYBB,WIPF2,WIPF1,WASF2,TMPO,PIK3R1,ARHGAP12,ARHGAP17,PAK2,ARHGAP31,DOCK11,ARHGAP21,IQGAP1,FGD5,KTN1,SOS2,MYO9B,DOCK4,RAB7A,DOCK2,PLD1,RALBP1,ARHGEF11,ARHGEF5,ARHGEF18,ITGB1,DOCK8,TRIO,DEF6,ABI1,NHS,WAS,NCF2,ARHGEF7,VAV3,ARHGAP25,VAV1,EMD,PIK3CA,PLD2,GMIP,ARHGAP35,MPP7,ARAP1,VAMP3,PLEKHG3,FAM13A,ABR,ARHGAP45,TFRC,NOX1,ESYT1,MCF2,YKT6,NCKAP1L,GNA13
REACTOME_MTOR_SIGNALLING	41	-0.511017406806533	-1.82981297276575	0.00149797426483716	0.00725614484314736	0.00725614484314736	NA	PPM1A,EIF4B,SLC38A9,RRAGD,LAMTOR3,PRKAB1,CAB39,PRKAA1,MTOR,AKT2,YWHAB,RRAGB,AKT1S1,PRKAG1,EIF4G1,TSC2,FKBP1A,RRAGC,RPTOR,EIF4EBP1,RHEB,RPS6,AKT1,RPS6KB1,LAMTOR1,EIF4E,PRKAB2,CAB39L,LAMTOR2,MLST8,RRAGA,LAMTOR5,TSC1
REACTOME_MAPK6_MAPK4_SIGNALING	78	-0.44912880877957	-1.83182992138731	0.000187287772432355	0.00126651038189405	0.00126651038189405	NA	PSMC6,AGO4,NCOA3,AGO1,CDC42EP3,AGO3,MAPKAPK5,TNRC6A,PRKACB,PSMB2,TNRC6B,PAK2,PSMC2,XPO1,PSMB7,PSMD12,PSMD14,PSMD11,PSMA1,ADRM1,PSMC4,UBC,PSMD7,PSMD2,DNAJB1,MAPK6,PSMD1,SEPTIN7,PSMD8,PSMA2,UBB,PRKACA,PSMC5,CDC42,MOV10,TNRC6C,PSMD3,JUN,UBA52,FOXO3,CCND3,PSMA5,PSMC1,MMP2,AGO2,PSMD6
REACTOME_SARS_COV_2_INFECTION	303	-0.372286197957405	-1.83264378382767	1.34276519798177e-08	3.59650443224136e-07	3.59650443224136e-07	NA	TRIM4,NUP188,RANBP2,IL17RA,PTPN11,TLR8,GPC4,NUP155,VPS41,TAB3,SIKE1,SEC24A,CNBP,STAT2,NRP1,MAN2A1,VPS39,DDX20,NUP98,SEC24B,TRAF6,PIK3C3,IKBKE,ANO5,NUP133,PARP4,PIK3R4,IFNAR2,STAT1,IRF3,POM121,VPS45,TBK1,ST3GAL4,RPS23,PALS1,IFNAR1,RPS11,TAB2,CANX,RIGI,NUP153,PARP14,CREBBP,UBE2V1,RPS17,NUP214,RPS4X,RB1,SNRPD1,TRIM25,PRKCSH,ANO6,TOMM70,IKBKB,NUP54,MAP3K7,LARP1,RPS27,PARP8,HSP90AA1,CHUK,NUP205,GEMIN6,JAK1,GOLGA7,IFIH1,CHMP2B,PARP9,RPS27L,TPR,RPS18,SEH1L,POM121C,TLR1,TRAF3,PDPK1,GSK3B,AKT2,SEC24C,SEC24D,YWHAB,G3BP1,ZDHHC20,ZDHHC2,GEMIN5,VPS11,ZCRB1,ST6GALNAC2,ZDHHC5,MAN1B1,HLA-G,RPS5,SEC23A,RPS7,SNRPD3,MGAT5,UBC,RPS15A,PTPN6,SMN1,G3BP2,IKBKG,HSP90AB1,RPS8,NUP160,NUP42,CSNK1A1,CHMP4A,CHMP3,DDX5,DDOST,RPN1,GALNT1,SRPK2,RPN2,MAGT1,YWHAZ,ZDHHC9,YWHAG,RPS20,VCP,UBB,NDC1,MAP1LC3B,STT3A,ST3GAL2
KEGG_PROTEIN_EXPORT	23	-0.580122578283904	-1.83301711449949	0.00530896467491958	0.0207795007046996	0.0207795007046996	NA	SEC63,SPCS3,SEC62,OXA1L,SRP72,SRPRB,SRP68,SRP54,SEC11C,SEC11A,SPCS2,IMMP1L,HSPA5,SRP19,SRPRA,SRP14
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	28	-0.552871617698387	-1.83375524249679	0.00191714318331419	0.00890754281771152	0.00890754281771152	NA	SNAPC3,POLR3F,ZNF143,BDP1,TBP,POLR1D,POU2F1,SNAPC5,POLR3C,SNAPC4,POLR3B,POLR3GL,POLR3D,BRF2,POLR1C,POLR3E,POLR2K,POLR3K
KEGG_PENTOSE_PHOSPHATE_PATHWAY	26	-0.560134092970895	-1.83380288545655	0.0028299593061948	0.0124114625973747	0.0124114625973747	NA	PGD,TKT,G6PD,RPE,DERA,PRPS2,ALDOA,PFKP,H6PD,PGM2,TALDO1,PFKL
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	69	-0.462402184056987	-1.83546582011689	0.00019918868997291	0.0013208337403058	0.0013208337403058	NA	SEC24A,TRAPPC6B,SEC23IP,SEC24B,F8,TRAPPC10,NSF,ANKRD28,SEC31A,USO1,PPP6R3,LMAN1,TMED10,SEC22B,TFG,SCFD1,PPP6C,NAPB,SEC24C,SEC24D,SEC22C,SEC23A,CNIH1,SERPINA1,TMED2,TRAPPC3,YKT6,CTSZ,SEC31B,SEC16A,GOSR2,SEC13
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	42	-0.512755563071976	-1.83578916878461	0.000929619609176537	0.00477391122607199	0.00477391122607199	NA	PSMC6,PSMB2,PSMC2,PSMB7,CUL1,PSMD12,PSMD14,PSMD11,PSMA1,ADRM1,PSMC4,UBC,PSMD7,PSMD2,PSMD1,PSMD8,PSMA2,UBB,PSMC5,PSMD3,UBA52,PSMA5,PSMC1,PSMD6
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	291	-0.374813619709775	-1.83879260430423	6.29217592899649e-09	1.86850267804548e-07	1.86850267804548e-07	NA	CREB1,GABPA,LZTFL1,ASAP1,CHD9,OFD1,CEP63,NPHP3,TBL1XR1,TNPO1,CLASP1,GLUD2,NCOA6,NCOA2,EXOC8,TTC8,TGS1,MED1,AKAP9,TMEM216,NCOA1,EXOC7,TFAM,NCOR1,APOOL,AHI1,DYNC2LI1,CNTRL,BBS4,TRIP11,TBL1X,RAB11A,CDK5RAP2,CEP57,EXOC2,HDAC6,IFT27,CRTC3,ATF2,CEP290,MARK4,EXOC1,ALAS1,ACSS2,PCM1,RP2,EXOC4,EXOC6,DYNC1H1,CREBBP,DYNC1I2,CRTC2,BBIP1,PRKAB1,BBS9,EXOC5,HSP90AA1,HAUS8,PKD2,HCFC1,GLUD1,BBS7,PDE6D,CYCS,TCTN1,HSPA9,IMMT,PAFAH1B1,CCT4,CSNK1E,RAB8A,CHCHD3,ATP5PF,SDCCAG8,CEP250,DYNLRB1,ODF2,IFT74,DNAJC11,HAUS4,NDE1,KIFAP3,MAPK14,IQCB1,MAPRE1,CEP192,DYNLL2,CKAP5,CEP152,IFT81,PRKAG1,ALMS1,NRF1,SAMM50,YWHAG,GABPB1,GBF1,APOO,PRKACA,ARL6,TCTN3,TTBK2,PCNT,PPARGC1B,BBS10,YWHAE,MEF2D,ATP5F1C,BBS1,IFT172,NEDD1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	354	-0.367998472496832	-1.84172195069671	1.6617087286824e-09	5.53632713019551e-08	5.53632713019551e-08	NA	GSR,TAF1,BBC3,RRM2B,AGO4,CNOT4,RAD50,GTF2H1,CNOT7,MSH2,TXNRD1,POLR2A,MDC1,DYRK2,NPM1,RBBP4,CCNT2,CCNG1,AGO1,TAF7,DDB2,EP300,RMI1,TAF2,CNOT1,KAT6A,AGO3,GADD45A,SLC38A9,MAPKAPK5,RRAGD,TAF12,TIGAR,GATAD2B,TAF9B,TBP,BNIP3L,ATF2,RBL2,SMYD2,CSNK2A2,ZNF385A,TOPBP1,CDK12,BRD7,TNRC6A,RFFL,CDK7,G6PD,TNRC6B,PIP4K2B,SUPT5H,CNOT2,CCNK,PPP2R5C,MAPKAP1,TAF9,TP53INP1,RABGGTB,AIFM2,HDAC2,CREBBP,CDK13,LAMTOR3,ATR,PRKAB1,KAT5,BRPF1,PTEN,PRKAA1,CHM,CNOT6L,CNOT11,NLRC4,CCNT1,TAF15,GTF2F2,ELOA,USP7,NBN,SESN1,GLS,TCEA1,GTF2F1,PLAGL1,HIPK1,SUPT16H,POLR2C,TAF10,CYCS,MTOR,MTA2,RHNO1,PDPK1,RABGGTA,AKT2,CHD4,YWHAB,MDM2,BRD1,TAF5,NELFA,TNFRSF10A,RRAGB,CSNK2A1,POLR2J,PHF20,CDKN1A,HIPK2,UBC,MAPK14,NELFCD,CNOT8,CASP6,MLH1,CNOT3,DAXX,PIP4K2A,PRKAG1,TAF4,YWHAZ,TP53BP2,TAF13,TSC2,PIP4K2C,YWHAG,RNF34,TNFRSF10B,RRAGC,TP53,UBB,CSNK2B,TMEM219,PIP4P1,CASP1
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	109	-0.430029139007527	-1.84448529518447	1.6858038252656e-05	0.00015772657707622	0.00015772657707622	NA	TASL,CREB1,RPS6KA2,ALPK1,TAB3,EEA1,TICAM2,MAP2K4,MEF2A,TRAF6,PIK3C3,MAPK9,PIK3R4,MAPK8,ATF2,DUSP3,MAP3K1,TAB2,FBXW11,MAPK1,ATF1,UBE2V1,MYD88,CD14,IKBKB,MAP3K7,N4BP1,CHUK,RPS6KA3,RPS6KA1,CUL1,IRF5,MAP2K7,SLC15A4,USP14,RPS6KA5,UBC,MAPK14,IKBKG,RELA,MAPKAPK2,TP53,UBB,ECSIT,AGER,TAB1,PELI2
REACTOME_HEME_SIGNALING	49	-0.499157267522959	-1.84808652365099	0.000513481936929399	0.00289841456960975	0.00289841456960975	NA	CREB1,CHD9,TBL1XR1,NCOA6,NCOA2,TGS1,MED1,NCOA1,NCOR1,EP300,CLOCK,NRIP1,BACH1,TBL1X,CRTC3,ATF2,CREBBP,CRTC2,NFE2L2,XPO1,PGRMC2
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	62	-0.473906812052494	-1.85306062469687	0.000425186486835303	0.0024820715428078	0.0024820715428078	NA	PSMC6,EP300,CUL2,PSMB2,CREBBP,ARNT,EGLN1,PSMC2,PSMB7,PSMD12,PSMD14,PSMD11,PSMA1,ADRM1,PSMC4,UBE2D1,UBC,HIF1A,PSMD7,PSMD2,PSMD1,PSMD8,PSMA2,UBB,EPO,PSMC5,CITED2,UBE2D3,ELOC,PSMD3,HIF1AN,UBE2D2,UBA52,PSMA5,PSMC1,PSMD6,HIGD1A,EPAS1,PSMD13
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	41	-0.517731374713658	-1.85385384771747	0.00102549263378008	0.00522695126023726	0.00522695126023726	NA	SNAPC3,GTF3C3,POLR3F,ZNF143,BDP1,NFIX,TBP,POLR1D,GTF3C4,POU2F1,SSB,SNAPC5,POLR3C,SNAPC4,POLR3B,POLR3GL,GTF3C2,POLR3D,BRF2,POLR1C,POLR3E,POLR2K,POLR3K
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	51	-0.49653553603061	-1.85555850407268	0.000380134311679778	0.00222859858263767	0.00222859858263767	NA	CUL4B,GTF2H1,UVSSA,POLR2A,COPS6,CDK7,CUL4A,AQR,USP7,TCEA1,COPS2,POLR2C,ISY1,XAB2,POLR2J,GPS1,UBC,COPS3,UBB,DDB1,POLR2B,COPS7B,COPS7A,XPA,ERCC3,POLR2K,UBA52,POLR2I
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	75	-0.460114347890724	-1.85564554087009	8.05609664460503e-05	0.000611368223140582	0.000611368223140582	NA	CD22,NFAT5,NFATC3,LILRB3,SOS1,BCL10,BLNK,PIK3CG,MALT1,PIK3R1,BTK,MAPK1,SOS2,INPP5D,PPP3CB,IKBKB,PPP3CC,PIK3AP1,CHUK,PLCG2,GSK3B,AKT2,SYK,VAV3,VAV1,PIK3CB,PIK3CA,PTPN6,IKBKG,RELA,LYN
REACTOME_SUMOYLATION	188	-0.396531086318075	-1.85740769789842	1.05140095867787e-06	1.52788692505741e-05	1.52788692505741e-05	NA	EIF2AK2,SP100,NUP188,RANBP2,BMI1,UHRF2,PHC3,NUP155,TOP2B,NCOA2,PIAS1,MDC1,NPM1,SP3,NCOA1,EP300,DNMT3A,MITF,NUP98,NRIP1,TOPORS,IKBKE,STAG2,NUP133,PIAS2,RNF2,POM121,NSMCE4A,VDR,NR3C1,SUZ12,XPC,SMC1A,NUP153,HDAC2,CREBBP,NUP214,SMC3,SATB1,UBA2,NUP54,SENP2,NSMCE2,DDX17,SIN3A,NUP205,ZBED1,L3MBTL2,TPR,SAFB,CASP8AP2,SEH1L,POM121C,TRIM27,MDM2,XRCC4,RAD21,DNMT1,TOP1,PPARG,SCMH1,HNRNPK,SUMO2,HIPK2,STAG1,RNF168,SMC6,IKBKG,NUP160,DAXX,NUP42,RELA,THRA,DDX5,NOP58,HDAC4,CBX4,RWDD3,SENP1,TP53,NDC1
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	70	-0.468571478969927	-1.86005708478779	6.01476785439464e-05	0.000483304287594299	0.000483304287594299	NA	NUP188,RANBP2,BMI1,PHC3,NUP155,PIAS1,NUP98,NUP133,PIAS2,RNF2,POM121,SUZ12,NUP153,HDAC2,NUP214,SATB1,NUP54,NUP205,ZBED1,L3MBTL2,TPR,SEH1L,POM121C,SCMH1,SUMO2,NUP160,NUP42,HDAC4,CBX4,NDC1,RING1,PHC1
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	49	-0.502574269907617	-1.86073767884643	0.000439722914073084	0.00254517585010099	0.00254517585010099	NA	POLR2A,RNPC3,ZRSR2,DDX42,SRSF6,SF3B1,PRPF8,SNRPD1,PRPF6,GTF2F2,GTF2F1,POLR2C,SRSF1,ZCRB1,YBX1,SNRNP200,POLR2J,SNRPD3,DDX23,SF3B4,NCBP2,EFTUD2,SNRNP35,SF3B2,POLR2B,ZMAT5
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	373	-0.372559622264368	-1.86292802253896	3.98505891853874e-10	1.75599692991094e-08	1.75599692991094e-08	NA	TRIM4,PSMC6,NPEPPS,NCF1,UBR2,RCHY1,HERC4,HERC3,KLHL20,WWP1,ARIH2,RNF111,SEC24A,HERC1,RLIM,WSB1,RNF6,UBE2G1,RBBP6,UFL1,SNAP23,SEC24B,FBXO11,HECTD1,PIK3C3,RNF213,CUL2,BTBD1,UBA6,DCAF1,UBE2J1,LTN1,RNF19A,CBLL2,ANAPC4,CUL5,MKRN1,UBR4,TRIP12,PIK3R4,UBE3B,CYBB,TPP2,LNPEP,HUWE1,RNF144B,UBE4A,MGRN1,KLHL21,PSMB2,SEC31A,CD207,FBXO30,RNF115,BTK,ITCH,FBXL3,FBXO9,CANX,FBXW11,UBE3A,DTX3L,UBE2V1,MYD88,PJA2,CD14,CDC16,FCGR1BP,IKBKB,PSMC2,UBE2W,KLHL9,ANAPC7,CBLB,CHUK,UBE2Q2,SEC22B,MIB2,RNF4,ZNRF2,UBE3C,TRIM37,UBA1,SPSB1,FBXO10,PJA1,PSMB7,CUL1,GLMN,SMURF2,ATG7,TLR1,UBE2O,BLMH,UBA5,ASB9,PSMD12,ERAP1,PSMD14,SEC24C,SEC24D,PSMD11,NCF2,CTSS,RNF130,FBXL5,LRSAM1,UBE2E1,TIRAP,KCTD6,CUL3,UBE2K,PSMA1,RNF123,ADRM1,HECTD3,HLA-G,PSMC4,UBE2D1,SEC23A,BCAP31,UBC,KCTD7,ASB3,FBXO40,PSMD7,TRIM21,IKBKG,PSMD2,S100A9,UBE2E2,PSMD1,ASB16,AREL1,UBE2M,HERC6,VAMP3,FGB,CDC23,PSME1,RNF34,PSMD8,PSMA2,SPSB2,UBB,SIAH1,UBE2Q1,KBTBD8,ASB12,PSMC5,ASB8,UBE2R2,BECN1,HLA-C,UBR1,STX4,RNF19B,MRC1,B2M,PDIA3,KEAP1,STUB1,KLHL2,FBXL13,RBCK1,SMURF1
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY	17	-0.646262502566347	-1.86410668011358	0.0028397230303018	0.0124114625973747	0.0124114625973747	NA	PTPN11,AGO4,AGO1,AGO3,TNRC6A,TNRC6B,RUNX1
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	101	-0.438177805653193	-1.86443427106418	3.11967584580042e-05	0.00027671929904957	0.00027671929904957	NA	NUP188,RANBP2,ST13,NUP155,BAG5,BAG3,EP300,NUP98,NUP133,HDAC6,POM121,BAG4,HSPA1B,NUP153,MAPK1,CREBBP,NUP214,ATR,NUP54,HSPA1A,HSP90AA1,NUP205,HSPA4,HSPH1,HSPA13,TPR,MTOR,SEH1L,POM121C,HSPA9,GSK3B,HSPA8,DNAJB6,EEF1A1,MRPL18,HSP90AB1,DNAJC2,AKT1S1,DNAJB1,NUP160,NUP42,MAPKAPK2,HSF1,VCP,UBB,NDC1,DNAJC7
KEGG_BASAL_TRANSCRIPTION_FACTORS	35	-0.541998444753384	-1.86788145886533	0.00120331381106832	0.00595553139825842	0.00595553139825842	NA	TAF1,GTF2H1,TAF7,TAF2,TAF12,TAF9B,TBP,GTF2A1,TAF9,GTF2F2,GTF2F1,TAF10,GTF2I,TAF5,GTF2A2,GTF2E2,TAF4,TAF13,TAF6,GTF2B
REACTOME_RHOBTB1_GTPASE_CYCLE	23	-0.592273435721501	-1.87141025841891	0.00382478166795198	0.0156426699353964	0.0156426699353964	NA	RBBP6,ROCK2,TXNL1,SRRM1,ROCK1,RNF20,SPEN,COPS2,STK38,CUL3,VIM,RBMX,GPS1
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	148	-0.412712906478826	-1.87422115001985	6.47125537624231e-06	7.18677629589186e-05	7.18677629589186e-05	NA	FANCE,KPNA4,EIF2AK2,EIF2S3,NUP188,RANBP2,IFIT1,OAS3,PTPN2,NUP155,NPM1,STAT3,ARIH1,NUP98,NUP133,OAS2,STAT1,DNAJC3,KPNB1,IRF3,ADAR,POM121,KPNA3,RIGI,HSPA1B,NUP153,NUP214,TRIM25,IKBKB,NUP54,HSPA1A,KPNA1,CHUK,NUP205,EIF2S2,JAK1,FANCL,RNASEL,TPR,EIF4A2,SEH1L,DHX9,POM121C,FANCB,ILF3,ABCE1,HSPA8,PRKRA,UBE2E1,MX2,MX1,EIF4G2
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	37	-0.538981157620343	-1.87932972499129	0.000722333137993162	0.00385432447851039	0.00385432447851039	NA	RPS23,HNRNPA1,RPS11,RPS17,RPS4X,RPS27,RPS27L,RPS18,EEF1A1,RPS5,RPS7,RPS15A,RPS8,RPS20,RPS25,RPS10,RPS9,RPS6,RPS3A,RPS15,RPS29,RPS26,RPS24,RPSA,RPS2,RPS21,RPS16,RPS3,RPS19,RPS28,RPS27A,RPS12
REACTOME_RAC3_GTPASE_CYCLE	94	-0.44884077164397	-1.88193549631723	1.30843170007681e-05	0.000129515775529343	0.000129515775529343	NA	ARAP2,CDC42EP1,NCF1,LBR,ARHGAP6,NOXA1,TAOK3,VRK2,ERBIN,SNAP23,LEMD3,TIAM1,DOCK10,ARHGAP15,GIT2,CYBB,WASF2,TMPO,OCRL,PIK3R1,ARHGAP17,PAK2,ARHGAP21,LMAN1,RAB7A,RAPGEF1,ITGB1,TRIO,ABI1,PGRMC2,NHS,NCF2,EMD,ARHGAP35,MPP7,VAMP3,ABR,TFRC,NOX1,ESYT1,MCF2,YKT6,NCKAP1L
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	84	-0.45831711602821	-1.88261648213711	3.42427318573766e-05	0.000297036291595576	0.000297036291595576	NA	CHD9,NCOA3,TBL1XR1,NCOA6,NCOA2,MED14,TGS1,MED1,MED21,NCOA1,MED6,ZNF638,NCOR1,CDK19,FAM120B,EP300,MED23,MED12,TBL1X,MED13,CCNC,CDK8,MED13L,CREBBP,THRAP3,MED15
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER	76	-0.464755764903488	-1.88547754425597	0.00015637200369812	0.00107880887399814	0.00107880887399814	NA	CUL4B,GTF2H1,UVSSA,POLR2A,COPS6,POLK,RFC1,ERCC5,CDK7,CUL4A,XRCC1,AQR,USP7,TCEA1,COPS2,POLR2C,ISY1,XAB2,ERCC1,POLR2J,GPS1,UBC,POLD4,COPS3,UBB,DDB1,POLD3,POLR2B,COPS7B,COPS7A,LIG3,XPA,LIG1,RPA2,ERCC3,POLR2K,UBA52,POLR2I
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	21	-0.612739119337975	-1.88727215215037	0.00178611155530095	0.0083842899812409	0.0083842899812409	NA	MCCC1,MCCC2,HIBCH,BCKDHA,BCAT1,ACAD8,HIBADH,AUH,ALDH6A1,IVD,HSD17B10,DLD,DBT,ACAT1,BCKDHB
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	31	-0.560557743805999	-1.88731733994309	0.00109934877624874	0.00548535565310396	0.00548535565310396	NA	CREB1,AGO4,TBL1XR1,LBR,AGO1,NCOR1,AGO3,TBL1X,MECP2,TNRC6A,TNRC6B,HDAC2,SIN3A,HTT,GPS2,HIPK2
